committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812695,23,EB275040,1645706,CCM,CAMPAIGN COMMITTEE,C00434191,C00434191,HIMES FOR CONGRESS,CT,HIMES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,4,H8CT04172,"HIMES, JIM",JIM,HIMES,,,,CT,CONNECTICUT,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,FAIRFIELD,6824,CONTRIBUTIONS,,2022,SB,4111820221630373123,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812695,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812695,23,EB275035,1645706,CCM,CAMPAIGN COMMITTEE,C00573949,C00573949,JOSH GOTTHEIMER FOR CONGRESS,NJ,JOSH GOTTHEIMER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,5,H6NJ05171,"GOTTHEIMER, JOSH",JOSH,GOTTHEIMER,,,,NJ,NEW JERSEY,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,RIDGEWOOD,7451,CONTRIBUTIONS,,2022,SB,4111820221630373124,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812695,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812696,23,EB275034,1645706,CCM,CAMPAIGN COMMITTEE,C00462861,C00462861,"KUSTER FOR CONGRESS, INC.",NH,"KUSTER FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,2,H0NH02181,"KUSTER, ANN",ANN,KUSTER,,,,NH,NEW HAMPSHIRE,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,CONCORD,3302,CONTRIBUTIONS,,2022,SB,4111820221630373125,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812696,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812696,23,EB275037,1645706,CCM,CAMPAIGN COMMITTEE,C00668228,C00668228,NEVADANS FOR STEVEN HORSFORD,NV,NEVADANS FOR STEVEN HORSFORD,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,4,H2NV04011,"HORSFORD, STEVEN",STEVEN,HORSFORD,,,,NV,NEVADA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,NORTH LAS VEGAS,89033,CONTRIBUTIONS,,2022,SB,4111820221630373127,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812696,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812697,23,EB275031,1645706,CCM,CAMPAIGN COMMITTEE,C00657304,C00657304,STANTON FOR CONGRESS,AZ,STANTON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,4,H8AZ09040,"STANTON, GREG",GREG,STANTON,,,,AZ,ARIZONA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,PHOENIX,85018,CONTRIBUTIONS,,2022,SB,4111820221630373129,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812697,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812697,23,EB275036,1645706,CCM,CAMPAIGN COMMITTEE,C00655613,C00655613,SUSIE LEE FOR CONGRESS,NV,SUSIE LEE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,1000,H,HOUSE,3,H6NV04020,"LEE, SUSIE",SUSIE,LEE,,,,NV,NEVADA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,LAS VEGAS,89148,CONTRIBUTIONS,,2022,SB,4111820221630373130,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812697,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812699,23,EB275701,1645706,CCM,CAMPAIGN COMMITTEE,C00331769,C00331769,BARBARA LEE FOR CONGRESS,CA,BARBARA LEE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,12,H8CA09060,"LEE, BARBARA",BARBARA,LEE,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,OAKLAND,94621,CONTRIBUTIONS,,2022,SB,4111820221630373135,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812699,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812700,23,EB275711,1645706,CCM,CAMPAIGN COMMITTEE,C00500421,C00500421,BONAMICI FOR CONGRESS,OR,BONAMICI FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,1,H2OR01133,"BONAMICI, SUZANNE",SUZANNE,BONAMICI,,,,OR,OREGON,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,BEAVERTON,97075,CONTRIBUTIONS,,2022,SB,4111820221630373137,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812700,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812700,23,EB275695,1645706,CCM,CAMPAIGN COMMITTEE,C00390476,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,WA,CATHY MCMORRIS RODGERS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,5,H4WA05077,"RODGERS, CATHY MCMORRIS",CATHY MCMORRIS,RODGERS,,,,WA,WASHINGTON,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,SPOKANE,99210,CONTRIBUTIONS,,2022,SB,4111820221630373139,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812700,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812701,23,EB275708,1645706,CCM,CAMPAIGN COMMITTEE,C00395848,C00395848,CLEAVER FOR CONGRESS,MO,CLEAVER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,5,H4MO05234,"II, EMANUEL CLEAVER",EMANUEL CLEAVER,II,,,,MO,MISSOURI,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,KANSAS CITY,64141,CONTRIBUTIONS,,2022,SB,4111820221630373140,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812701,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812701,23,EB275704,1645706,CCM,CAMPAIGN COMMITTEE,C00558213,C00558213,DEBBIE DINGELL FOR CONGRESS,MI,DEBBIE DINGELL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,6,H4MI12079,"DINGELL, DEBBIE",DEBBIE,DINGELL,,,,MI,MICHIGAN,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,YPSILANTI,48197,CONTRIBUTIONS,,2022,SB,4111820221630373142,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812701,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812702,23,EB275694,1645706,CCM,CAMPAIGN COMMITTEE,C00648253,C00648253,JOE NEGUSE FOR CONGRESS,CO,JOE NEGUSE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,2,H8CO02160,"NEGUSE, JOE",JOE,NEGUSE,,,,CO,COLORADO,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,BOULDER,80306,CONTRIBUTIONS,,2022,SB,4111820221630373143,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812702,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812702,23,EB275693,1645706,CCM,CAMPAIGN COMMITTEE,C00513077,C00513077,JULIA BROWNLEY FOR CONGRESS,CA,JULIA BROWNLEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,26,H2CA00120,"BROWNLEY, JULIA",JULIA,BROWNLEY,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,THOUSAND OAKS,91358,CONTRIBUTIONS,,2022,SB,4111820221630373144,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812702,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812702,23,EB275706,1645706,CCM,CAMPAIGN COMMITTEE,C00506832,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,TX,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,33,H2TX33073,"VEASEY, MARC",MARC,VEASEY,,,,TX,TEXAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,FORT WORTH,76105,CONTRIBUTIONS,,2022,SB,4111820221630373145,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812702,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812703,23,EB275698,1645706,CCM,CAMPAIGN COMMITTEE,C00561530,C00561530,MOOLENAAR FOR CONGRESS,MI,MOOLENAAR FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,2,H4MI04126,"MOOLENAAR, JOHN",JOHN,MOOLENAAR,,,,MI,MICHIGAN,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,MIDLAND,48640,CONTRIBUTIONS,,2022,SB,4111820221630373146,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812703,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812704,23,EB275703,1645706,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,SCHIFF FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-23 0:00:00,1000,H,HOUSE,30,H0CA27085,"SCHIFF, ADAM",ADAM,SCHIFF,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,LOS ANGELES,90017,CONTRIBUTIONS,,2022,SB,4111820221630373149,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812704,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733958,23,EXPB259524,1549525,CCM,CAMPAIGN COMMITTEE,C00574640,C00574640,ANTHONY BROWN FOR CONGRESS,MD,ANTHONY BROWN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-15 0:00:00,1000,H,HOUSE,4,H6MD04209,"BROWN, ANTHONY",ANTHONY,BROWN,,,,MD,MARYLAND,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,BOWIE,20721,CONTRIBUTIONS,,2022,SB,4112420211379521283,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733958,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733958,23,EXPB259523,1549525,CCM,CAMPAIGN COMMITTEE,C00384057,C00384057,STAND WITH SANCHEZ,MD,STAND WITH SANCHEZ,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-15 0:00:00,1000,H,HOUSE,38,H2CA39078,"SANCHEZ, LINDA",LINDA,SANCHEZ,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,GAITHERSBURG,20883,CONTRIBUTIONS,,2022,SB,4112420211379521285,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733958,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733959,23,EXPB259529,1549525,CCM,CAMPAIGN COMMITTEE,C00752584,C00752584,"NIKEMA FOR CONGRESS, INC.",GA,"NIKEMA FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-22 0:00:00,1000,H,HOUSE,5,H0GA05301,"WILLIAMS, NIKEMA",NIKEMA,WILLIAMS,,,,GA,GEORGIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,ATLANTA,31131,CONTRIBUTIONS,,2022,SB,4112420211379521288,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733959,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733960,23,EXPB259527,1549525,CCM,CAMPAIGN COMMITTEE,C00327023,C00327023,SCHAKOWSKY FOR CONGRESS,IL,SCHAKOWSKY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-22 0:00:00,1000,H,HOUSE,9,H8IL09067,"SCHAKOWSKY, JAN",JAN,SCHAKOWSKY,,,,IL,ILLINOIS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,EVANSTON,60204,CONTRIBUTIONS,,2022,SB,4112420211379521289,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733960,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733960,23,EXPB259533,1549525,CCM,CAMPAIGN COMMITTEE,C00590778,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,DE,LISA BLUNT ROCHESTER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-29 0:00:00,1000,H,HOUSE,,H6DE00206,"ROCHESTER, LISA BLUNT",LISA BLUNT,ROCHESTER,,,,DE,DELAWARE,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,WILMINGTON,19809,CONTRIBUTIONS,,2022,SB,4112420211379521290,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733960,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733960,23,EXPB259532,1549525,CCM,CAMPAIGN COMMITTEE,C00398644,C00398644,MCNERNEY FOR CONGRESS,CA,MCNERNEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-29 0:00:00,1000,H,HOUSE,9,H4CA11081,"MCNERNEY, JERRY",JERRY,MCNERNEY,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,STOCKTON,95269,CONTRIBUTIONS,,2022,SB,4112420211379521291,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733960,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M11,202111199468733961,23,EXPB259531,1549525,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,SCHIFF FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-10-29 0:00:00,1000,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM",ADAM,SCHIFF,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-24 3:49:37,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4112020211378843425,LOS ANGELES,90017,CONTRIBUTIONS,,2022,SB,4112420211379521292,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468733961,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,12G,202210279543173662,23,EB276387,1653958,CCM,CAMPAIGN COMMITTEE,C00495952,C00495952,SCHNEIDER FOR CONGRESS,IL,SCHNEIDER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-07 0:00:00,1000,H,HOUSE,10,H2IL10068,"SCHNEIDER, BRAD",BRAD,SCHNEIDER,,,,IL,ILLINOIS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-01 4:06:58,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102720221592348981,DEERFIELD,60015,CONTRIBUTIONS,,2022,SB,4113020221632231598,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543173662,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662299,23,EXPB260954,1552966,CCM,CAMPAIGN COMMITTEE,C00706267,C00706267,ASHLEY HINSON FOR CONGRESS,IA,ASHLEY HINSON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,2,H0IA01174,"HINSON, ASHLEY",ASHLEY,HINSON,,,,IA,IOWA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,MARION,52302,CONTRIBUTIONS,,2022,SB,4122320211386555372,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662299,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662299,23,EXPB260944,1552966,CCM,CAMPAIGN COMMITTEE,C00738872,C00738872,BLAKE MOORE FOR CONGRESS,UT,BLAKE MOORE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,1,H0UT01205,"MOORE, BLAKE",BLAKE,MOORE,,,,UT,UTAH,P2022,CONVENTION,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,SALT LAKE CITY,84102,CONTRIBUTIONS,,2022,SB,4122320211386555373,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662299,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662299,23,EXPB260933,1552966,CCM,CAMPAIGN COMMITTEE,C00607416,C00607416,BRIAN FITZPATRICK FOR ALL OF US,PA,BRIAN FITZPATRICK FOR ALL OF US,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,1,H6PA08277,"FITZPATRICK, BRIAN",BRIAN,FITZPATRICK,,,,PA,PENNSYLVANIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,LANGHORNE,19047,CONTRIBUTIONS,,2022,SB,4122320211386555374,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662299,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662300,23,EXPB260931,1552966,CCM,CAMPAIGN COMMITTEE,C00779603,C00779603,CAREY FOR CONGRESS,OH,CAREY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,15,H2OH15228,"CAREY, MIKE",MIKE,CAREY,,,,OH,OHIO,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,COLUMBUS,43216,CONTRIBUTIONS,,2022,SB,4122320211386555375,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662300,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662300,23,EXPB260232,1552966,CCM,CAMPAIGN COMMITTEE,C00445452,C00445452,CONNOLLY FOR CONGRESS,VA,CONNOLLY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,11,H8VA11062,"CONNOLLY, GERALD",GERALD,CONNOLLY,,,,VA,VIRGINIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,MERRIFIELD,22116,CONTRIBUTIONS,,2022,SB,4122320211386555376,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662300,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662300,23,EXPB260935,1552966,CCM,CAMPAIGN COMMITTEE,C00647339,C00647339,CURTIS FOR CONGRESS,UT,CURTIS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,3,H8UT03238,"CURTIS, JOHN",JOHN,CURTIS,,,,UT,UTAH,P2022,CONVENTION,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,SALT LAKE CITY,84111,CONTRIBUTIONS,,2022,SB,4122320211386555377,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662300,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662301,23,EXPB260231,1552966,CCM,CAMPAIGN COMMITTEE,C00558213,C00558213,DEBBIE DINGELL FOR CONGRESS,MI,DEBBIE DINGELL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,1000,H,HOUSE,12,H4MI12079,"DINGELL, DEBBIE",DEBBIE,DINGELL,,,,MI,MICHIGAN,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,DEARBORN,48124,CONTRIBUTIONS,,2022,SB,4122320211386555378,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662301,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
